StateName,StateAbbrev,DataLevel,Charter,SchoolName,SchoolType,NCESSchoolID,StateAssignedSchoolID,DistrictName,DistrictType,NCESDistrictID,StateAssignedDistrictID,EnrollmentTotal,TimePeriodInterval,TimePeriodStart,TimePeriodEnd,LearningModel,LearningModelGrK5,LearningModelGr68,LearningModelGr912,LearningModelStateCat,LearningModelStateCatGrK5,LearningModelStateCatGr68,LearningModelStateCatGr912,EnrollmentInPerson,EnrollmentHybrid,EnrollmentVirtual,StaffCount,StaffCountInPerson
South Dakota,SD,District,No,,,,,De Smet 38-2,Regular local school district,4617850,38002,283,Monthly,10/1/20,10/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,De Smet 38-2,Regular local school district,4617850,38002,283,Monthly,11/1/20,11/30/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,De Smet 38-2,Regular local school district,4617850,38002,283,Monthly,12/1/20,12/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,De Smet 38-2,Regular local school district,4617850,38002,283,Monthly,1/1/21,1/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,De Smet 38-2,Regular local school district,4617850,38002,283,Monthly,2/1/21,2/28/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,De Smet 38-2,Regular local school district,4617850,38002,283,Monthly,3/1/21,3/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,De Smet 38-2,Regular local school district,4617850,38002,283,Monthly,4/1/21,4/30/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,De Smet 38-2,Regular local school district,4617850,38002,283,Monthly,5/1/21,5/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Dell Rapids 49-3,Regular local school district,4618120,49003,975,Monthly,8/1/20,8/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Dell Rapids 49-3,Regular local school district,4618120,49003,975,Monthly,9/1/20,9/30/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Dell Rapids 49-3,Regular local school district,4618120,49003,975,Monthly,10/1/20,10/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Dell Rapids 49-3,Regular local school district,4618120,49003,975,Monthly,11/1/20,11/30/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Dell Rapids 49-3,Regular local school district,4618120,49003,975,Monthly,12/1/20,12/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Dell Rapids 49-3,Regular local school district,4618120,49003,975,Monthly,1/1/21,1/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Dell Rapids 49-3,Regular local school district,4618120,49003,975,Monthly,2/1/21,2/28/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Dell Rapids 49-3,Regular local school district,4618120,49003,975,Monthly,3/1/21,3/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Dell Rapids 49-3,Regular local school district,4618120,49003,975,Monthly,4/1/21,4/30/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Dell Rapids 49-3,Regular local school district,4618120,49003,975,Monthly,5/1/21,5/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Deubrook Area 05-6,Regular local school district,4678300,5006,386,Monthly,8/1/20,8/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Deubrook Area 05-6,Regular local school district,4678300,5006,386,Monthly,9/1/20,9/30/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Deubrook Area 05-6,Regular local school district,4678300,5006,386,Monthly,10/1/20,10/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Deubrook Area 05-6,Regular local school district,4678300,5006,386,Monthly,11/1/20,11/30/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Deubrook Area 05-6,Regular local school district,4678300,5006,386,Monthly,12/1/20,12/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Deubrook Area 05-6,Regular local school district,4678300,5006,386,Monthly,1/1/21,1/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Deubrook Area 05-6,Regular local school district,4678300,5006,386,Monthly,2/1/21,2/28/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Deubrook Area 05-6,Regular local school district,4678300,5006,386,Monthly,3/1/21,3/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Deubrook Area 05-6,Regular local school district,4678300,5006,386,Monthly,4/1/21,4/30/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Deubrook Area 05-6,Regular local school district,4678300,5006,386,Monthly,5/1/21,5/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Deuel 19-4,Regular local school district,4600036,19004,518,Monthly,8/1/20,8/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Deuel 19-4,Regular local school district,4600036,19004,518,Monthly,9/1/20,9/30/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Deuel 19-4,Regular local school district,4600036,19004,518,Monthly,10/1/20,10/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Deuel 19-4,Regular local school district,4600036,19004,518,Monthly,11/1/20,11/30/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Deuel 19-4,Regular local school district,4600036,19004,518,Monthly,12/1/20,12/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Deuel 19-4,Regular local school district,4600036,19004,518,Monthly,1/1/21,1/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Deuel 19-4,Regular local school district,4600036,19004,518,Monthly,2/1/21,2/28/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Deuel 19-4,Regular local school district,4600036,19004,518,Monthly,3/1/21,3/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Deuel 19-4,Regular local school district,4600036,19004,518,Monthly,4/1/21,4/30/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Deuel 19-4,Regular local school district,4600036,19004,518,Monthly,5/1/21,5/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Doland 56-2,Regular local school district,4619170,56002,139,Monthly,8/1/20,8/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Doland 56-2,Regular local school district,4619170,56002,139,Monthly,9/1/20,9/30/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Doland 56-2,Regular local school district,4619170,56002,139,Monthly,10/1/20,10/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Doland 56-2,Regular local school district,4619170,56002,139,Monthly,11/1/20,11/30/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Doland 56-2,Regular local school district,4619170,56002,139,Monthly,12/1/20,12/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Doland 56-2,Regular local school district,4619170,56002,139,Monthly,1/1/21,1/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Doland 56-2,Regular local school district,4619170,56002,139,Monthly,2/1/21,2/28/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Doland 56-2,Regular local school district,4619170,56002,139,Monthly,3/1/21,3/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Doland 56-2,Regular local school district,4619170,56002,139,Monthly,4/1/21,4/30/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Doland 56-2,Regular local school district,4619170,56002,139,Monthly,5/1/21,5/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Douglas 51-1,Regular local school district,4619410,51001,2757,Monthly,8/1/20,8/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Douglas 51-1,Regular local school district,4619410,51001,2757,Monthly,9/1/20,9/30/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Douglas 51-1,Regular local school district,4619410,51001,2757,Monthly,10/1/20,10/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Douglas 51-1,Regular local school district,4619410,51001,2757,Monthly,11/1/20,11/30/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Douglas 51-1,Regular local school district,4619410,51001,2757,Monthly,12/1/20,12/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Douglas 51-1,Regular local school district,4619410,51001,2757,Monthly,1/1/21,1/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Douglas 51-1,Regular local school district,4619410,51001,2757,Monthly,2/1/21,2/28/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Douglas 51-1,Regular local school district,4619410,51001,2757,Monthly,3/1/21,3/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Douglas 51-1,Regular local school district,4619410,51001,2757,Monthly,4/1/21,4/30/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Douglas 51-1,Regular local school district,4619410,51001,2757,Monthly,5/1/21,5/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Dupree 64-2,Regular local school district,4619450,64002,395,Monthly,8/1/20,8/31/20,Closed,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Dupree 64-2,Regular local school district,4619450,64002,395,Monthly,9/1/20,9/30/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Dupree 64-2,Regular local school district,4619450,64002,395,Monthly,10/1/20,10/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Dupree 64-2,Regular local school district,4619450,64002,395,Monthly,11/1/20,11/30/20,Virtual,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Dupree 64-2,Regular local school district,4619450,64002,395,Monthly,12/1/20,12/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Dupree 64-2,Regular local school district,4619450,64002,395,Monthly,1/1/21,1/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Dupree 64-2,Regular local school district,4619450,64002,395,Monthly,2/1/21,2/28/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Dupree 64-2,Regular local school district,4619450,64002,395,Monthly,3/1/21,3/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Dupree 64-2,Regular local school district,4619450,64002,395,Monthly,4/1/21,4/30/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Dupree 64-2,Regular local school district,4619450,64002,395,Monthly,5/1/21,5/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Eagle Butte 20-1,Regular local school district,4620100,20001,318,Monthly,8/1/20,8/31/20,Closed,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Eagle Butte 20-1,Regular local school district,4620100,20001,318,Monthly,9/1/20,9/30/20,Virtual,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Eagle Butte 20-1,Regular local school district,4620100,20001,318,Monthly,10/1/20,10/31/20,Virtual,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Eagle Butte 20-1,Regular local school district,4620100,20001,318,Monthly,11/1/20,11/30/20,Virtual,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Eagle Butte 20-1,Regular local school district,4620100,20001,318,Monthly,12/1/20,12/31/20,Virtual,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Eagle Butte 20-1,Regular local school district,4620100,20001,318,Monthly,1/1/21,1/31/21,Virtual,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Eagle Butte 20-1,Regular local school district,4620100,20001,318,Monthly,2/1/21,2/28/21,Virtual,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Eagle Butte 20-1,Regular local school district,4620100,20001,318,Monthly,3/1/21,3/31/21,Hybrid,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Eagle Butte 20-1,Regular local school district,4620100,20001,318,Monthly,4/1/21,4/30/21,Hybrid,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Eagle Butte 20-1,Regular local school district,4620100,20001,318,Monthly,5/1/21,5/31/21,Hybrid,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Edgemont 23-1,Regular local school district,4620850,23001,159,Monthly,8/1/20,8/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Edgemont 23-1,Regular local school district,4620850,23001,159,Monthly,9/1/20,9/30/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Edgemont 23-1,Regular local school district,4620850,23001,159,Monthly,10/1/20,10/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Edgemont 23-1,Regular local school district,4620850,23001,159,Monthly,11/1/20,11/30/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Edgemont 23-1,Regular local school district,4620850,23001,159,Monthly,12/1/20,12/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Edgemont 23-1,Regular local school district,4620850,23001,159,Monthly,1/1/21,1/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Edgemont 23-1,Regular local school district,4620850,23001,159,Monthly,2/1/21,2/28/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Edgemont 23-1,Regular local school district,4620850,23001,159,Monthly,3/1/21,3/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Edgemont 23-1,Regular local school district,4620850,23001,159,Monthly,4/1/21,4/30/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Edgemont 23-1,Regular local school district,4620850,23001,159,Monthly,5/1/21,5/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Edmunds Central 22-5,Regular local school district,4634440,22005,139,Monthly,8/1/20,8/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Edmunds Central 22-5,Regular local school district,4634440,22005,139,Monthly,9/1/20,9/30/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Edmunds Central 22-5,Regular local school district,4634440,22005,139,Monthly,10/1/20,10/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Edmunds Central 22-5,Regular local school district,4634440,22005,139,Monthly,11/1/20,11/30/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Edmunds Central 22-5,Regular local school district,4634440,22005,139,Monthly,12/1/20,12/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Edmunds Central 22-5,Regular local school district,4634440,22005,139,Monthly,1/1/21,1/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Edmunds Central 22-5,Regular local school district,4634440,22005,139,Monthly,2/1/21,2/28/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Edmunds Central 22-5,Regular local school district,4634440,22005,139,Monthly,3/1/21,3/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Edmunds Central 22-5,Regular local school district,4634440,22005,139,Monthly,4/1/21,4/30/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Edmunds Central 22-5,Regular local school district,4634440,22005,139,Monthly,5/1/21,5/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Elk Mountain 16-2,Regular local school district,4621300,16002,9,Monthly,8/1/20,8/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Elk Mountain 16-2,Regular local school district,4621300,16002,9,Monthly,9/1/20,9/30/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Elk Mountain 16-2,Regular local school district,4621300,16002,9,Monthly,10/1/20,10/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Elk Mountain 16-2,Regular local school district,4621300,16002,9,Monthly,11/1/20,11/30/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Elk Mountain 16-2,Regular local school district,4621300,16002,9,Monthly,12/1/20,12/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Elk Mountain 16-2,Regular local school district,4621300,16002,9,Monthly,1/1/21,1/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Elk Mountain 16-2,Regular local school district,4621300,16002,9,Monthly,2/1/21,2/28/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Elk Mountain 16-2,Regular local school district,4621300,16002,9,Monthly,3/1/21,3/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Elk Mountain 16-2,Regular local school district,4621300,16002,9,Monthly,4/1/21,4/30/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Elk Mountain 16-2,Regular local school district,4621300,16002,9,Monthly,5/1/21,5/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Elk Point-Jefferson 61-7,Regular local school district,4621340,61007,696,Monthly,8/1/20,8/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Elk Point-Jefferson 61-7,Regular local school district,4621340,61007,696,Monthly,9/1/20,9/30/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Elk Point-Jefferson 61-7,Regular local school district,4621340,61007,696,Monthly,10/1/20,10/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Elk Point-Jefferson 61-7,Regular local school district,4621340,61007,696,Monthly,11/1/20,11/30/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Elk Point-Jefferson 61-7,Regular local school district,4621340,61007,696,Monthly,12/1/20,12/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Elk Point-Jefferson 61-7,Regular local school district,4621340,61007,696,Monthly,1/1/21,1/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Elk Point-Jefferson 61-7,Regular local school district,4621340,61007,696,Monthly,2/1/21,2/28/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Elk Point-Jefferson 61-7,Regular local school district,4621340,61007,696,Monthly,3/1/21,3/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Elk Point-Jefferson 61-7,Regular local school district,4621340,61007,696,Monthly,4/1/21,4/30/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Elk Point-Jefferson 61-7,Regular local school district,4621340,61007,696,Monthly,5/1/21,5/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Elkton 05-3,Regular local school district,4621390,5003,399,Monthly,8/1/20,8/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Elkton 05-3,Regular local school district,4621390,5003,399,Monthly,9/1/20,9/30/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Elkton 05-3,Regular local school district,4621390,5003,399,Monthly,10/1/20,10/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Elkton 05-3,Regular local school district,4621390,5003,399,Monthly,11/1/20,11/30/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Elkton 05-3,Regular local school district,4621390,5003,399,Monthly,12/1/20,12/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Elkton 05-3,Regular local school district,4621390,5003,399,Monthly,1/1/21,1/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Elkton 05-3,Regular local school district,4621390,5003,399,Monthly,2/1/21,2/28/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Elkton 05-3,Regular local school district,4621390,5003,399,Monthly,3/1/21,3/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Elkton 05-3,Regular local school district,4621390,5003,399,Monthly,4/1/21,4/30/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Elkton 05-3,Regular local school district,4621390,5003,399,Monthly,5/1/21,5/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Estelline 28-2,Regular local school district,4622410,28002,271,Monthly,8/1/20,8/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Estelline 28-2,Regular local school district,4622410,28002,271,Monthly,9/1/20,9/30/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Estelline 28-2,Regular local school district,4622410,28002,271,Monthly,10/1/20,10/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Estelline 28-2,Regular local school district,4622410,28002,271,Monthly,11/1/20,11/30/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Estelline 28-2,Regular local school district,4622410,28002,271,Monthly,12/1/20,12/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Estelline 28-2,Regular local school district,4622410,28002,271,Monthly,1/1/21,1/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Estelline 28-2,Regular local school district,4622410,28002,271,Monthly,2/1/21,2/28/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Estelline 28-2,Regular local school district,4622410,28002,271,Monthly,3/1/21,3/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Estelline 28-2,Regular local school district,4622410,28002,271,Monthly,4/1/21,4/30/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Estelline 28-2,Regular local school district,4622410,28002,271,Monthly,5/1/21,5/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Ethan 17-1,Regular local school district,4622500,17001,269,Monthly,8/1/20,8/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Ethan 17-1,Regular local school district,4622500,17001,269,Monthly,9/1/20,9/30/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Ethan 17-1,Regular local school district,4622500,17001,269,Monthly,10/1/20,10/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Ethan 17-1,Regular local school district,4622500,17001,269,Monthly,11/1/20,11/30/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Ethan 17-1,Regular local school district,4622500,17001,269,Monthly,12/1/20,12/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Ethan 17-1,Regular local school district,4622500,17001,269,Monthly,1/1/21,1/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Ethan 17-1,Regular local school district,4622500,17001,269,Monthly,2/1/21,2/28/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Ethan 17-1,Regular local school district,4622500,17001,269,Monthly,3/1/21,3/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Ethan 17-1,Regular local school district,4622500,17001,269,Monthly,4/1/21,4/30/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Ethan 17-1,Regular local school district,4622500,17001,269,Monthly,5/1/21,5/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Eureka 44-1,Regular local school district,4622560,44001,146,Monthly,8/1/20,8/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Eureka 44-1,Regular local school district,4622560,44001,146,Monthly,9/1/20,9/30/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Eureka 44-1,Regular local school district,4622560,44001,146,Monthly,10/1/20,10/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Eureka 44-1,Regular local school district,4622560,44001,146,Monthly,11/1/20,11/30/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Eureka 44-1,Regular local school district,4622560,44001,146,Monthly,12/1/20,12/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Eureka 44-1,Regular local school district,4622560,44001,146,Monthly,1/1/21,1/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Eureka 44-1,Regular local school district,4622560,44001,146,Monthly,2/1/21,2/28/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Eureka 44-1,Regular local school district,4622560,44001,146,Monthly,3/1/21,3/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Eureka 44-1,Regular local school district,4622560,44001,146,Monthly,4/1/21,4/30/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Eureka 44-1,Regular local school district,4622560,44001,146,Monthly,5/1/21,5/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Faith 46-2,Regular local school district,4622940,46002,184,Monthly,8/1/20,8/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Faith 46-2,Regular local school district,4622940,46002,184,Monthly,9/1/20,9/30/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Faith 46-2,Regular local school district,4622940,46002,184,Monthly,10/1/20,10/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Faith 46-2,Regular local school district,4622940,46002,184,Monthly,11/1/20,11/30/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Faith 46-2,Regular local school district,4622940,46002,184,Monthly,12/1/20,12/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Faith 46-2,Regular local school district,4622940,46002,184,Monthly,1/1/21,1/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Faith 46-2,Regular local school district,4622940,46002,184,Monthly,2/1/21,2/28/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Faith 46-2,Regular local school district,4622940,46002,184,Monthly,3/1/21,3/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Faith 46-2,Regular local school district,4622940,46002,184,Monthly,4/1/21,4/30/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Faith 46-2,Regular local school district,4622940,46002,184,Monthly,5/1/21,5/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Faulkton Area,Regular local school district,4624030,24004,356,Monthly,8/1/20,8/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Faulkton Area,Regular local school district,4624030,24004,356,Monthly,9/1/20,9/30/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Faulkton Area,Regular local school district,4624030,24004,356,Monthly,10/1/20,10/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Faulkton Area,Regular local school district,4624030,24004,356,Monthly,11/1/20,11/30/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Faulkton Area,Regular local school district,4624030,24004,356,Monthly,12/1/20,12/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Faulkton Area,Regular local school district,4624030,24004,356,Monthly,1/1/21,1/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Faulkton Area,Regular local school district,4624030,24004,356,Monthly,2/1/21,2/28/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Faulkton Area,Regular local school district,4624030,24004,356,Monthly,3/1/21,3/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Faulkton Area,Regular local school district,4624030,24004,356,Monthly,4/1/21,4/30/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Faulkton Area,Regular local school district,4624030,24004,356,Monthly,5/1/21,5/31/21,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Flandreau 50-3,Regular local school district,4624390,50003,694,Monthly,8/1/20,8/31/20,In-person,,,,,,,,,,,,
South Dakota,SD,District,No,,,,,Flandreau 50-3,Regular local school district,4624390,50003,694,Monthly,9/1/20,9/30/20,In-person,,,,,,,,,,,,
